Gene 1	Gene 2	Weight	Network group	Networks
CXCL1	CCL13	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL1	CCL8	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL1	CCL7	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL1	CCL20	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL2	CXCL11	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL2	CXCL10	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL2	CXCL1	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
IL8	CCL3L3	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
IL8	CCL13	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
IL8	CCL8	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
IL8	CCL7	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
IL8	CCL20	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
IL8	CCL2	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL5	CXCL11	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL5	CXCL10	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL5	CXCL1	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL5	IL8	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL9	CCL3L3	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL9	CCL13	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL9	CCL8	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL9	CCL7	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL9	CCL20	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL9	CCL2	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL9	CCL5	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL3	CCL3L3	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL3	CCL13	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL3	CCL8	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL3	CCL7	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL3	CCL20	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL3	CCL2	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL3	CCL5	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL4	CXCL11	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL4	CXCL10	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL4	CXCL1	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL4	IL8	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL4	CXCL9	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL4	CXCL3	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL2	CCL3L3	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL2	CCL13	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL2	CCL8	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL2	CCL7	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL2	CCL20	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL2	CCL2	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL2	CCL5	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL2	CCL4	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL3	CXCL11	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL3	CXCL10	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL3	CXCL1	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL3	IL8	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL3	CXCL9	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL3	CXCL3	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL3	CXCL2	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL5	CCL3L3	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL5	CCL13	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL5	CCL8	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL5	CCL7	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL5	CCL20	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL5	CCL2	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL5	CCL5	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL5	CCL4	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL5	CCL3	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
OASL	ISG15	0.030800342559814453	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
IFNG	IL6	0.019213125109672546	Shared&nbsp;protein&nbsp;domains	INTERPRO
IFIT2	IFIT3	0.01487743016332388	Shared&nbsp;protein&nbsp;domains	INTERPRO
PIGR	SLAMF7	0.013800864107906818	Shared&nbsp;protein&nbsp;domains	PFAM
RIPK2	IRAK2	0.00915409903973341	Shared&nbsp;protein&nbsp;domains	INTERPRO
IFI44	IFI44L	0.004514517728239298	Shared&nbsp;protein&nbsp;domains	INTERPRO
IFI44L	GBP4	0.0032195397652685642	Shared&nbsp;protein&nbsp;domains	INTERPRO
IFI44L	GBP5	0.0032195397652685642	Shared&nbsp;protein&nbsp;domains	INTERPRO
IFI44L	GBP1	0.0032195397652685642	Shared&nbsp;protein&nbsp;domains	INTERPRO
MX1	IFI44L	0.0023650173097848892	Shared&nbsp;protein&nbsp;domains	INTERPRO
